Type,SKU,Name,Parent,Regular Price,,Published,Stock,,Description,Weight,Length,Width,,,Images,Attribute 1 Name,Attribute 1 Value(s),Attribute 1 Visible,Attribute 1 Global,Attribute 2 Name,Attribute 2 Value(s),Attribute 2 Visible,Attribute 2 Global,Attribute 3 Name,Attribute 3 Value(s),Attribute 3 Visible,Attribute 3 Global,Attribute 4 Name,Attribute 4 Value(s),Attribute 4 Visible,Attribute 4 Global,Attribute 5 Name,Attribute 5 Value(s),Attribute 5 Visible,Attribute 5 Global,Attribute 6 Name,Attribute 6 Value(s),Attribute 6 Visible,Attribute 6 Global
variation,B03679-RD.Y,Mesh Bracelet - ,id:23476,7 590.00,,1,1,,This dazzling mesh bracelet adds a touch of high-octane glamour to any outfit. The sun-kissed gold mesh give it an eclectic feel that’s sure to turn heads wherever you go.,17.78,45778,0.2,,,https://luvente.com/cdn/shop/files/00c32c3de056f6ae97a982cbf2cef551512b04f593a45fe6dc301ac03d3e8adb_3bc5de3d-cf5d-4eed-9b09-3f68be9358de.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00108-BLD.R,Delicate One Tier Bangle - ,id:23483,2 000.00,,1,1,,"Meet your go-to bangle. Whether for stacking or wearing simply, this classic piece will have a place in any event or ensemble.",6.35,0.3,0.3,,,https://luvente.com/cdn/shop/files/c4a86794b10d026326d0177cfedb106aa52cd9b69ef2913496c18c68f4a29306.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,BL.D,1,1,Stone Category,Diamond,1,1
variation,BNG00108-BLD.W,Delicate One Tier Bangle - ,id:23483,2 000.00,,1,1,,"Meet your go-to bangle. Whether for stacking or wearing simply, this classic piece will have a place in any event or ensemble.",6.35,0.3,0.3,,,https://luvente.com/cdn/shop/files/292d82b3f187af6800df9b381135224fefaa25abdf069e274ed777d9d8288a95.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,BL.D,1,1,Stone Category,Diamond,1,1
variation,BNG00108-BLD.Y,Delicate One Tier Bangle - ,id:23483,2 000.00,,1,1,,"Meet your go-to bangle. Whether for stacking or wearing simply, this classic piece will have a place in any event or ensemble.",6.35,0.3,0.3,,,https://luvente.com/cdn/shop/files/2d25bc1109318928a5724495528673e859d870e575861c8b0f51f0bce8e450f3.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,BL.D,1,1,Stone Category,Diamond,1,1
variation,BNG00108-RD.R,Delicate One Tier Bangle - ,id:23483,2 760.00,,1,1,,"Meet your go-to bangle. Whether for stacking or wearing simply, this classic piece will have a place in any event or ensemble.",6.35,0.3,,,,https://luvente.com/cdn/shop/files/770cf137224407bade3913d8df10cfecf0c6d23cb66b492b4f1b1a252d3c7cab.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00108-RD.W,Delicate One Tier Bangle - ,id:23483,2 760.00,,1,1,,"Meet your go-to bangle. Whether for stacking or wearing simply, this classic piece will have a place in any event or ensemble.",6.35,0.3,,,,https://luvente.com/cdn/shop/files/e042fbb14518bbacaff32cf4979e72eb0cd65f56038ce3a3b2467c292b42d149_bef08f40-1e7e-4688-bb72-8b3088f73360.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00108-RD.Y,Delicate One Tier Bangle - ,id:23483,2 760.00,,1,1,,"Meet your go-to bangle. Whether for stacking or wearing simply, this classic piece will have a place in any event or ensemble.",6.35,0.3,,,,https://luvente.com/cdn/shop/files/217854bc657f30cf390556f91396c10cb801803f6ebd10d9c40c9e87ee8ee8bd_19b59933-4116-49ea-8960-b4c903d20a79.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00108-RU.Y,Delicate One Tier Bangle - ,id:23483,2 460.00,,1,1,,"Meet your go-to bangle. Whether for stacking or wearing simply, this classic piece will have a place in any event or ensemble.",6.35,0.3,0.3,,,https://luvente.com/cdn/shop/files/500e4bfbb8ba7c4e082124167c21c03ed3f0d7e3abd42b93c40a8ad078fa36e1.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RU,1,1,Stone Category,Semi Precious,1,1
variation,BNG00108-SA.W,Delicate One Tier Bangle - ,id:23483,2 460.00,,1,1,,"Meet your go-to bangle. Whether for stacking or wearing simply, this classic piece will have a place in any event or ensemble.",6.35,0.3,0.3,,,https://luvente.com/cdn/shop/files/fd9e70a0549c729c5cfedb720d5bbd160d917b7e33f2446eb6950b442372b8df.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,SA,1,1,Stone Category,Semi Precious,1,1
variation,BNG00108-SA.Y,Delicate One Tier Bangle - ,id:23483,2 460.00,,1,1,,"Meet your go-to bangle. Whether for stacking or wearing simply, this classic piece will have a place in any event or ensemble.",6.35,0.3,0.3,,,https://luvente.com/cdn/shop/files/59fc203bb90b4b85439dbe22e82a61011bb1e6f0a6e88bbf1c2929fd28bab212.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,SA,1,1,Stone Category,Semi Precious,1,1
variation,BNG00162-RD.R,Clover Embedded Bangle - ,id:23496,6 800.00,,1,1,,"Go for the classic clover motif combined with a solid, sleek band. This bangle is lovely daytime piece for the outfit that needs a little somethin'.",6.35,0.8,,,,https://luvente.com/cdn/shop/files/8c35abe2d1868ed4758c537f7d7ac03798ef5a9b049a1f7ca1a941b76433c4f7.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00162-RD.W,Clover Embedded Bangle - ,id:23496,6 800.00,,1,1,,"Go for the classic clover motif combined with a solid, sleek band. This bangle is lovely daytime piece for the outfit that needs a little somethin'.",6.35,0.8,,,,https://luvente.com/cdn/shop/files/44da3915240eda5f061531f61292aba8f54b3d76eb4be6285beb5da086c09915.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00162-RD.Y,Clover Embedded Bangle - ,id:23496,6 800.00,,1,1,,"Go for the classic clover motif combined with a solid, sleek band. This bangle is lovely daytime piece for the outfit that needs a little somethin'.",6.35,0.8,,,,https://luvente.com/cdn/shop/files/accf78543b8e535f1b9cf775be50591f8346cd9addbd2987ca2eadd491c0184b_ff32c5db-1c36-40b6-996c-c40e7bb38929.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00432-RD.R,Luxe Clover Embedded Bangle - ,id:23503,8 280.00,,1,1,,"This bangle straddles ""statement"" and ""classic"". The thick band, bordered with a textured woven metal effect features a bright, clover motif. Match with similar pieces and watch your outfit reach next-level coordination.",6.35,0.8,,,,https://luvente.com/cdn/shop/files/196b5476c090f767c3378fc914bd0559866fb376268431d6aba4922ee21de361.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00432-RD.W,Luxe Clover Embedded Bangle - ,id:23503,8 280.00,,1,1,,"This bangle straddles ""statement"" and ""classic"". The thick band, bordered with a textured woven metal effect features a bright, clover motif. Match with similar pieces and watch your outfit reach next-level coordination.",6.35,0.8,,,,https://luvente.com/cdn/shop/files/651fc89cc9870e686117283be0b1ba5e36bb578a0ce756fddef5f4a51800abae_d65f132e-4b89-4094-8742-23d5408977fa.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00432-RD.Y,Luxe Clover Embedded Bangle - ,id:23503,8 280.00,,1,1,,"This bangle straddles ""statement"" and ""classic"". The thick band, bordered with a textured woven metal effect features a bright, clover motif. Match with similar pieces and watch your outfit reach next-level coordination.",6.35,0.8,,,,https://luvente.com/cdn/shop/files/70a4a86a34967dad255bcca1c62b6d3d6f470fe5acb6df48e33495624e3d7755.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00469-BLD.W,Art Deco Bangle - ,id:23510,6 300.00,,1,1,,"Inspired by the timeless art deco look and feel, this stunning bangle is made with 14K gold and features an exquisite pave diamond cluster design. The perfect accent with any ensemble, it's a beautiful gift that they'll love to wear everyday.",6.35,0.5,0.3,,,https://luvente.com/cdn/shop/files/34f870e8bc70eb268bbd29848f9dc69b12a1ac99c621272b4764197ed51bce17.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,BL.D,1,1,Stone Category,Diamond,1,1
variation,BNG00469-EM.W,Art Deco Bangle - ,id:23510,5 750.00,,1,1,,"Inspired by the timeless art deco look and feel, this stunning bangle is made with 14K gold and features an exquisite pave diamond cluster design. The perfect accent with any ensemble, it's a beautiful gift that they'll love to wear everyday.",6.35,0.5,0.3,,,https://luvente.com/cdn/shop/files/53c5c57bbae1736d0836d79c5b2bd042373539df9cdd565c280b54281be333eb_f7a941c5-bd45-4442-b46c-bc57a9210192.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,EM,1,1,Stone Category,Semi Precious,1,1
variation,BNG00469-EM.Y,Art Deco Bangle - ,id:23510,5 750.00,,1,1,,"Inspired by the timeless art deco look and feel, this stunning bangle is made with 14K gold and features an exquisite pave diamond cluster design. The perfect accent with any ensemble, it's a beautiful gift that they'll love to wear everyday.",6.35,0.5,0.3,,,https://luvente.com/cdn/shop/files/abb41ffd0af410fe0a318ed50b97bd53844279c1ba77a050cd6fa16981d4b6a2.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,EM,1,1,Stone Category,Semi Precious,1,1
variation,BNG00469-RD.R,Art Deco Bangle - ,id:23510,6 300.00,,1,1,,"Inspired by the timeless art deco look and feel, this stunning bangle is made with 14K gold and features an exquisite pave diamond cluster design. The perfect accent with any ensemble, it's a beautiful gift that they'll love to wear everyday.",6.35,0.5,0.3,,,https://luvente.com/cdn/shop/files/7cfa08b41313d1e4461857338fe90e98eadd4deb693241037c8ac7290ed0a6a6.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00469-RD.W,Art Deco Bangle - ,id:23510,6 300.00,,1,1,,"Inspired by the timeless art deco look and feel, this stunning bangle is made with 14K gold and features an exquisite pave diamond cluster design. The perfect accent with any ensemble, it's a beautiful gift that they'll love to wear everyday.",6.35,0.5,0.3,,,https://luvente.com/cdn/shop/files/41ac597ee746845b2bf62cbf8eb990b4c9c765eb3dc9dd94fd5f92406367f4fd.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00469-RD.Y,Art Deco Bangle - ,id:23510,6 300.00,,1,1,,"Inspired by the timeless art deco look and feel, this stunning bangle is made with 14K gold and features an exquisite pave diamond cluster design. The perfect accent with any ensemble, it's a beautiful gift that they'll love to wear everyday.",6.35,0.5,0.3,,,https://luvente.com/cdn/shop/files/8d838c8a334bb0eeed8db2a7c4c1076cd0dae97136eace89382595986f17b4a3.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00469-RU.R,Art Deco Bangle - ,id:23510,5 750.00,,1,1,,"Inspired by the timeless art deco look and feel, this stunning bangle is made with 14K gold and features an exquisite pave diamond cluster design. The perfect accent with any ensemble, it's a beautiful gift that they'll love to wear everyday.",6.35,0.5,0.3,,,https://luvente.com/cdn/shop/files/20f73f41c836909a309653cf2ab5a00f9ff1d6359540678f85b521c9ce72666e.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RU,1,1,Stone Category,Semi Precious,1,1
variation,BNG00469-RU.W,Art Deco Bangle - ,id:23510,5 750.00,,1,1,,"Inspired by the timeless art deco look and feel, this stunning bangle is made with 14K gold and features an exquisite pave diamond cluster design. The perfect accent with any ensemble, it's a beautiful gift that they'll love to wear everyday.",6.35,0.5,0.3,,,https://luvente.com/cdn/shop/files/d8d22cb58b80a9bb4d702c96625f882d8871ef88b0f9a69abe10cde6ec67cb9a_f1319f03-e8fc-4d8d-84b0-9fd275f47dbe.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RU,1,1,Stone Category,Semi Precious,1,1
variation,BNG00469-RU.Y,Art Deco Bangle - ,id:23510,5 750.00,,1,1,,"Inspired by the timeless art deco look and feel, this stunning bangle is made with 14K gold and features an exquisite pave diamond cluster design. The perfect accent with any ensemble, it's a beautiful gift that they'll love to wear everyday.",6.35,0.5,0.3,,,https://luvente.com/cdn/shop/files/fe678b903dcfa59c31707c7aa097355109a00c98f678bea615d2bafb2a5e0100_096e8c86-2aef-480a-ae15-e1d18ca31c82.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RU,1,1,Stone Category,Semi Precious,1,1
variation,BNG00469-SA.W,Art Deco Bangle - ,id:23510,5 750.00,,1,1,,"Inspired by the timeless art deco look and feel, this stunning bangle is made with 14K gold and features an exquisite pave diamond cluster design. The perfect accent with any ensemble, it's a beautiful gift that they'll love to wear everyday.",6.35,0.5,0.3,,,https://luvente.com/cdn/shop/files/c222440d9d6af356d54b1ad25a7519a9baf240ad83a57431461e523e077768e6.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,SA,1,1,Stone Category,Semi Precious,1,1
variation,BNG00469-SA.Y,Art Deco Bangle - ,id:23510,5 750.00,,1,1,,"Inspired by the timeless art deco look and feel, this stunning bangle is made with 14K gold and features an exquisite pave diamond cluster design. The perfect accent with any ensemble, it's a beautiful gift that they'll love to wear everyday.",6.35,0.5,0.3,,,https://luvente.com/cdn/shop/files/bff74d10cfd55b2835ffff87a6cf6c347798b2e3029b7baff7cfd63029497895.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,SA,1,1,Stone Category,Semi Precious,1,1
variation,BNG00546-RD.R,Light One Tier Bangle - ,id:23525,5 635.00,,1,1,,"Set with a one thin row of stones, this bangle mimics the style of a tennis bracelet. A light piece, this bangle is a layering must-have.",6.35,0.25,,,,https://luvente.com/cdn/shop/files/b6c6932447cdbbd67b73f6715b8a6caf454dc6659e49d20d30f0fe68f15fa980.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00546-RD.W,Light One Tier Bangle - ,id:23525,5 635.00,,1,1,,"Set with a one thin row of stones, this bangle mimics the style of a tennis bracelet. A light piece, this bangle is a layering must-have.",6.35,0.25,,,,https://luvente.com/cdn/shop/files/e3bffe381ce7d5504b8981802183c232dc9793c905a2422b2d32decf517e94ed.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00546-RD.Y,Light One Tier Bangle - ,id:23525,5 635.00,,1,1,,"Set with a one thin row of stones, this bangle mimics the style of a tennis bracelet. A light piece, this bangle is a layering must-have.",6.35,0.25,,,,https://luvente.com/cdn/shop/files/fd1cf94d71e60b3baf382775815405d6e436ab2b8b1a4f14abd375e9079188f0_ac7b1469-67c2-4aa3-bccb-4f5eb2791122.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00554-RD.R,Statement One Tier Bangle - ,id:23532,7 820.00,,1,1,,"Set with a a thick row of stones, this bangle mimics the style of a tennis bracelet. A light piece, this bangle is a layering must-have.",6.35,0.3,,,,https://luvente.com/cdn/shop/files/c4ded15abb5026de278af65644039b2718e6ca1c810c5970b67ff1d8042db266.jpg,,,,,,,,,,,,,Metal,14KR,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00554-RD.W,Statement One Tier Bangle - ,id:23532,7 820.00,,1,1,,"Set with a a thick row of stones, this bangle mimics the style of a tennis bracelet. A light piece, this bangle is a layering must-have.",6.35,0.4,,,,https://luvente.com/cdn/shop/files/11edf9469ed370800de88821230d7c696a4071e505b3fce67e91a3fff25b43ff_9957a65d-63c2-4c93-b6f1-4f6ffd4c14db.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00554-RD.Y,Statement One Tier Bangle - ,id:23532,7 820.00,,1,1,,"Set with a a thick row of stones, this bangle mimics the style of a tennis bracelet. A light piece, this bangle is a layering must-have.",6.35,0.4,,,,https://luvente.com/cdn/shop/files/33df8e1f7ba651d7872ace1e7e20435f0d84b463f98a993fdcc145d4d8717b93.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00671-MC.W,The Luxe Iris Bangle - ,id:23539,6 675.00,,1,1,,"Happy vibes only. This bangle is the queen of color, featuring an array of closely set colorful baguette cut stones.",6.35,0.7,,,,https://luvente.com/cdn/shop/files/433cbdb4e4fe54db8d095b8526ed95a267485fe70b9b21a5624951bcdd1b6f5b_2bce150c-1108-450e-a0da-23cb1a393955.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,MC,1,1,Stone Category,Precious,1,1
variation,BNG00671-MC.Y,The Luxe Iris Bangle - ,id:23539,6 675.00,,1,1,,"Happy vibes only. This bangle is the queen of color, featuring an array of closely set colorful baguette cut stones.",6.35,0.7,,,,https://luvente.com/cdn/shop/files/dcb4e8ede951d1a9551cf830611470361131cbbc0ca499ffb2d1ff837847aada.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,MC,1,1,Stone Category,Precious,1,1
variation,BNG00786-RD.W,Infinity Diamond Bangle - ,id:23545,2 725.00,,1,1,,"Elevate your style with our Infinity Diamond Bangle, a symbol of eternal love and sophistication. Crafted with precision, it features brilliant-cut, conflict-free diamonds, ensuring unmatched sparkle. A perfect gift for special occasions, this bangle is a timeless statement of elegance.",6.35,0.45,0.15,,,https://luvente.com/cdn/shop/files/d58aeb9ad28379373a8584e94b4f21b50d6d1fe2e2d61c9ef9f054e54b4716f6.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00786-RD.Y,Infinity Diamond Bangle - ,id:23545,2 725.00,,1,1,,"Elevate your style with our Infinity Diamond Bangle, a symbol of eternal love and sophistication. Crafted with precision, it features brilliant-cut, conflict-free diamonds, ensuring unmatched sparkle. A perfect gift for special occasions, this bangle is a timeless statement of elegance.",6.35,0.45,0.15,,,https://luvente.com/cdn/shop/files/11c672d1a759dc50672e8125a848ff7f68b8fb4476d15afd1eead4a5540a55f0_59cb659c-a9cf-4379-8148-8be7a98c0820.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00796-RD.Y,Cuff Gold Bangle - ,id:23551,3 665.00,,1,1,,"Discover timeless elegance with our Cuff Gold Bangle. Crafted with precision and adorned with gleaming 14k gold, this exquisite piece exudes luxury and sophistication. Its versatile design effortlessly complements any ensemble, making it the perfect addition to your jewelry collection. Elevate your style with this enduring symbol of beauty and grace.",6.35,0.4,0.35,,,https://luvente.com/cdn/shop/files/e9950af41b3933030f487928effec8deda4b7755981125fffcca7c0e260c91d2_17d059a0-cb4c-4dcd-a775-d1bf0d25968f.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00799-RD.TT,Handcuff Diamond Bangle - ,id:23556,3 760.00,,1,1,,"A fusion of strength and sophistication. This daring design, meticulously crafted and adorned with shimmering diamonds, embodies both power and grace. Elevate your style with this bold statement piece, a symbol of your individuality and inner brilliance.",6.35,0.4,0.35,,,https://luvente.com/cdn/shop/files/4db5c13c13b49f0c7a574ee436111cb11409ae029e504df22d9ae378d6d865f9_0bc90a7d-224d-435a-896d-910f70a2e0b3.jpg,,,,,,,,,,,,,Metal,14KTT,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00805-RD.TT,Stackable Beaded Gold Bangle - ,id:23561,2 150.00,,1,1,,"Elevate your wrist game with our Stackable Beaded Gold Bangle. This bangle is a masterpiece of intricate design, featuring delicate beaded detailing and crafted from gleaming 14k gold. Designed to mix and match, these bangles allow you to create your unique style statement. Stack them high for a bold look or wear one for a touch of understated elegance. Add a touch of versatility and luxury to your collection with these stackable beauties.",6.35,0.45,0.3,,,https://luvente.com/cdn/shop/files/c25b1816fd8cab7edd0fd4bc88f85c704794e604f1a992e9d34dfe29f7caa8b8_6a08bfcf-495c-4f7f-8c5d-8a763d2b02f4.jpg,,,,,,,,,,,,,Metal,14KTT,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00811-RD.TT,Tri Square Bubble Bangle - ,id:23566,1 950.00,,1,1,,"A captivating blend of geometric elegance and playful sophistication. Crafted with precision, this bangle features a unique combination of square and circular elements, forming a delightful pattern that's both modern and timeless. Elevate your style with this distinctive piece, designed to make a bold statement and add a touch of whimsy to any ensemble. Embrace the artistry of geometry with this exquisite bangle, a true conversation starter and a symbol of your unique taste.",6.35,0.35,0.35,,,https://luvente.com/cdn/shop/files/dc334bd59a3e907c4dfeaec65fbef2364b20952f3b61ac1055c7a4d48ca62414_cb11716e-f808-4cac-8988-e19d35537eb0.jpg,,,,,,,,,,,,,Metal,14KTT,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00814-RD.TT,Diamond Pave Station Bar Bangle - ,id:23571,2 850.00,,1,1,,"The epitome of refined luxury and contemporary elegance. Crafted with meticulous precision, this bangle features a series of dazzling diamond pave stations set along a sleek bar, creating a captivating contrast of sparkle and sophistication. Elevate your style with this statement piece, designed to exude opulence and grace. Whether worn solo or layered, it's a versatile accessory that enhances any ensemble with its timeless beauty.",6.35,0.3,0.3,,,https://luvente.com/cdn/shop/files/d9b961a6e75a887a5210c5749da71d60a58db8134efbb81f248bac47e733fd29_92095927-112d-4557-9934-646742696d4e.jpg,,,,,,,,,,,,,Metal,14KTT,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00820-RD.TT,Split Beaded Diamond Bangle - ,id:23576,2 550.00,,1,1,,"Crafted with precision and adorned with delicate beaded accents, this bangle features a unique split design that adds a touch of sophistication to your style. Embedded with brilliant-cut diamonds, it shimmers with every movement, making it the perfect accessory for any occasion. Elevate your look with this exquisite piece, symbolizing the perfect blend of classic and contemporary aesthetics.",6.35,0.3,0.3,,,https://luvente.com/cdn/shop/files/b5f3b56efbc91430ce57c572e2924f33c5fbc6e107ba3bcf7d6809f534209c4d_015a25af-385c-4c38-b2dd-114c37dcdb84.jpg,,,,,,,,,,,,,Metal,14KTT,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00855-RD.Y,Matte Round Diamond Bangle - ,id:23581,3 795.00,,1,1,,"Harmonious blend of sophistication and understated elegance. This bangle, meticulously crafted, features a collection of round-cut diamonds set against a matte finish, offering a unique and modern twist on timeless beauty. Whether worn alone for a minimalist chic look or paired with other pieces, it's a versatile accessory that adds a touch of luxury to any ensemble. Embrace the allure of contrasting textures and let this exquisite bangle be your symbol of refined taste and individuality.",6.35,0.4,0.35,,,https://luvente.com/cdn/shop/files/057643f33002dfc2c5a86dffd7c11730d021b9c80a040636cc370bd60d45645b_173c2470-8bd7-4e5b-982d-8e88f7bc418f.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00858-RD.Y,Matte Gold Layering Bangle - ,id:23586,4 150.00,,1,1,,"Unleash your inner trendsetter with our Matte Gold Layering Bangle – a must-have fusion of timeless appeal and contemporary style. This bangle, meticulously crafted with a matte gold finish, is designed for effortless layering, allowing you to express your unique fashion sense. Whether worn solo for a touch of minimalist sophistication or stacked with other bracelets to create a personalized statement, it's a versatile accessory that enhances any look. Embrace the charm of matte gold and let this exquisite bangle symbolize your distinctive taste and creativity.",6.35,0.35,0.35,,,https://luvente.com/cdn/shop/files/ef07541dad082fe01b62d5520c6a5df25b10ca103212347fafa234c9bd4c0531_0e2766e1-1def-4bc7-a43f-1231bc06aa1b.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00870-RD.Y,Everlasting Texture Bangle - ,id:23590,3 220.00,,1,1,,"Wrap your wrist in the allure of our Everlasting Texture Bangle – a piece that tells a story of timeless beauty. Crafted with meticulous care, this bangle features intricate textures that evoke a sense of enduring elegance. Imagine the sensation as you slide it onto your wrist, feeling the delicate details come to life. Whether worn as a solo statement or paired with other pieces, it becomes a part of your unique style, adding a touch of sophistication to any occasion.",6.35,0.4,0.25,,,https://luvente.com/cdn/shop/files/f26ecbdf1755820cb64ba1b29597ab5cde4f6ab1671eb63dc5e86824c599ea80_fe206ba2-3f9d-4add-a3c6-cb8644274c70.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,RD,1,1,Stone Category,Diamond,1,1
variation,BNG00876-EM.W,Graceful Twin Bangle - ,id:23594,4 375.00,,1,1,,"Meet our Graceful Twin Bangle, a reflection of life's beautiful balance. Imagine slipping it onto your wrist and feeling the gentle embrace of its twin strands, symbolizing the interconnectedness of moments. Whether you choose to wear it alone as a subtle statement or alongside your favorite pieces, it becomes a part of your everyday story, adding a touch of grace and sophistication. Embrace the symbolism of unity, and let this exquisite bangle be a reminder of the graceful balance you bring to every facet of your life's journey.",6.35,0.35,0.25,,,https://luvente.com/cdn/shop/files/0a3f676eda388a0028493a96516f005615ed8db5ad47c6249de970fa2a4c34dc_480f7b99-53f6-4e82-ab19-7e4625f0ae68.jpg,,,,,,,,,,,,,Metal,14KW,1,1,Stone,EM,1,1,Stone Category,Precious,1,1
variation,BNG00876-EM.Y,Graceful Twin Bangle - ,id:23594,4 375.00,,1,1,,"Meet our Graceful Twin Bangle, a reflection of life's beautiful balance. Imagine slipping it onto your wrist and feeling the gentle embrace of its twin strands, symbolizing the interconnectedness of moments. Whether you choose to wear it alone as a subtle statement or alongside your favorite pieces, it becomes a part of your everyday story, adding a touch of grace and sophistication. Embrace the symbolism of unity, and let this exquisite bangle be a reminder of the graceful balance you bring to every facet of your life's journey.",6.35,0.35,0.25,,,https://luvente.com/cdn/shop/files/8144c8f14406b6a235c5bcab8e732ba4b07cfa1f1937cefa397de106ada5f44c_38b47557-70a7-47ec-b8fb-18a12a27f24e.jpg,,,,,,,,,,,,,Metal,14KY,1,1,Stone,EM,1,1,Stone Category,Precious,1,1
